"trans_date_trans_time","cc_num","merchant","category","amt","first","last","street","city","state","zip","lat","long","city_pop","job","dob","trans_num","unix_time","merch_lat","merch_long","is_fraud"
"2020-02-02 15:44:40",371284424780634,"fraud_Pollich LLC","home",53.92,"Jeremy","Moore","574 Patricia Extensions","Lubbock","TX",79413,33.5466,-101.8871,254282,"""Doctor, general practice""","1952-01-29","9a6483ca9ab83b001334c49a48aff6f0",1359819880,33.828569,-102.026779,0
"2020-06-09 19:02:32",372382441451095,"fraud_Zboncak LLC","food_dining",187.93,"Brent","Terrell","502 Rice Plaza Apt. 979","Port Ewen","NY",12466,41.8948,-73.9767,2471,"Heritage manager","1966-01-21","2459efe1d1ed5315f3e999367f3c8117",1370804552,41.847135,-73.883656,0
"2019-06-06 22:16:42",675961917837,"fraud_Padberg-Rogahn","entertainment",24.41,"Christopher","Cummings","478 George Course Apt. 056","Sprague","NE",68438,40.6267,-96.7456,142,"Chiropodist","1967-08-24","7f7e45b883377939c7a42be12d907699",1339021002,40.893619,-97.313799,0
"2019-07-21 13:23:02",2252055259910912,"fraud_Abernathy and Sons","food_dining",71.75,"Jason","Hernandez","220 Frank Gardens","Hewitt","WI",54441,44.6437,-90.1031,828,"Arts development officer","1991-08-19","ed57566f1d2ff315285e71ede36aea52",1342876982,45.411363,-89.972637,0
"2020-05-31 02:24:00",378278619832195,"fraud_Thiel PLC","misc_pos",25.42,"Mary","Mcintyre","77921 Costa Villages","Eugene","OR",97403,44.0385,-123.0614,191096,"""Scientist, physiological""","1964-04-06","79803b4b1fbec3d8d081cb84fcdab61b",1369967040,43.666224,-122.629663,0
"2019-01-17 13:44:53",30234966027947,"""fraud_Daugherty, Pouros and Beahan""","shopping_pos",7.28,"Matthew","Lambert","7188 Melissa Crest Apt. 151","New Holstein","WI",53061,43.9446,-88.0911,5196,"Child psychotherapist","1978-01-22","e01a42804590c9f7585c0cb1b792cc10",1326807893,43.271834,-88.777406,0
"2020-05-16 14:53:26",180042946491150,"fraud_Medhurst PLC","shopping_net",3.26,"Charles","Robles","3337 Lisa Divide","Saint Petersburg","FL",33710,27.7898,-82.7243,341043,"""Engineer, land""","1989-02-28","0afbbd3b790b97745f6e4d3c62f9a909",1368716006,27.181469,-83.114525,0
"2020-04-27 07:34:58",213186551511454,"""fraud_Raynor, Reinger and Hagenes""","gas_transport",84.72,"Cody","Dean","737 Thomas Wall Apt. 502","West Bethel","ME",4286,44.402,-70.8601,47,"Chief Operating Officer","1951-03-31","dc8184c62e1f0536b5cd3bb75f3ae918",1367048098,43.662664,-70.064293,0
"2019-08-11 19:13:44",630484879808,"fraud_Erdman-Durgan","health_fitness",74.96,"Ian","Patton","8088 Sherman Radial Suite 689","Helm","CA",93627,36.4992,-120.0936,123,"Early years teacher","1973-02-07","92f8cc2f6382de07cc26a834327d05f7",1344712424,36.06425,-120.525028,0
"2019-08-23 05:03:16",6011104316292105,"""fraud_Schultz, Simonis and Little""","grocery_pos",108.13,"Valerie","Davis","3861 Anderson Ramp Apt. 536","Drakes Branch","VA",23937,36.9688,-78.5615,1970,"Energy engineer","1985-09-02","53c9346ef3738054af6adc2b27619795",1345698196,36.097101,-79.1597,0
"2019-09-02 15:00:25",4755696071492,"""fraud_Schumm, McLaughlin and Carter""","food_dining",22.57,"Robert","Evans","01892 Patricia Vista Apt. 828","Sachse","TX",75048,32.9643,-96.6012,20328,"Site engineer","1985-06-20","9b8337cc04efdb654fbb6abc598f5467",1346598025,32.807168,-97.434859,0
"2020-02-02 08:34:29",4155021259183870,"fraud_Goodwin-Nitzsche","grocery_pos",98.31,"Renee","Parrish","174 Jennifer Meadow Apt. 467","Mountain Park","OK",73559,34.7032,-98.9591,540,"Research scientist (life sciences)","1983-10-12","12d816649a0a1090f6129e60cdaf6f80",1359794069,34.47187,-99.30939,0
"2020-01-16 17:26:20",4512828414983802000,"""fraud_Witting, Beer and Ernser""","home",10.53,"Monica","Cohen","864 Reynolds Plains","Uledi","PA",15484,39.8936,-79.7856,328,"Tree surgeon","1983-07-25","ad795e415134b6e71f7527f413694bfc",1358357180,40.66893,-79.325751,0
"2020-06-04 08:30:41",4450831335606294,"fraud_Schmitt Inc","gas_transport",78.61,"Donna","Davis","6760 Donovan Lakes","Clayton","OK",74536,34.5906,-95.38,1760,"Occupational psychologist","1972-01-20","16d5908a9247e16413f79bd5f9150dc6",1370334641,35.576586,-95.178106,0
"2019-01-04 11:34:03",4917187576956394,"""fraud_Swaniawski, Lowe and Robel""","shopping_pos",80.04,"Joel","Rivera","121 Solis Summit Apt. 934","Tryon","OK",74875,35.8759,-96.9623,1165,"""Psychotherapist, child""","1944-11-11","b9e06c1339a3098723f2272058941efc",1325676843,35.466453,-97.302198,0
"2019-12-22 19:48:49",4265776278887457,"""fraud_O'Connell, Botsford and Hand""","home",6.88,"Christine","Best","68248 Deanna Land","Enola","AR",72047,35.2087,-92.2123,969,"""Physicist, medical""","1954-01-05","4b70433975628601079930a79ffd78b2",1356205729,35.446902,-91.462402,0
"2019-02-19 16:22:00",4181833256558614000,"""fraud_Yost, Block and Koepp""","misc_pos",4.17,"Jessica","Potter","7600 Stephen Course Suite 031","Red River","NM",87558,36.6659,-105.4694,606,"""Surveyor, land/geomatics""","1988-09-06","e707ab692a6b200519663f130065b91b",1329668520,36.093769,-105.748047,0
"2019-03-24 18:34:18",372382441451095,"fraud_Harris Group","food_dining",133.1,"Brent","Terrell","502 Rice Plaza Apt. 979","Port Ewen","NY",12466,41.8948,-73.9767,2471,"Heritage manager","1966-01-21","f06935ab2965e97e1cb993708cfbe066",1332614058,41.819603,-74.355273,0
"2019-04-16 01:57:28",3540862542587229,"""fraud_Greenholt, Jacobi and Gleason""","gas_transport",84.46,"Nancy","Roach","376 Brown Courts","Yellowstone National Park","WY",82190,44.7957,-110.6137,369,"Materials engineer","1941-11-16","a2f3ee3cb73d1f73465e148053ffeede",1334541448,44.348087,-110.904167,0
"2020-04-29 03:04:08",5456712664803820,"fraud_Spencer-Runolfsson","misc_pos",4.91,"Pamela","Matthews","36659 Smith Club Apt. 080","Llano","NM",87543,36.1486,-105.6648,247,"Architectural technologist","1961-10-24","0bcee642333a75a0d17bc0c1328e337b",1367204648,35.980973,-104.695346,0
"2019-06-24 19:54:37",501882822387,"""fraud_Bahringer, Bergnaum and Quitzon""","home",52.98,"Melissa","Phillips","5069 Scott Pass Apt. 654","Meadville","MS",39653,31.4285,-90.8578,2799,"""Therapist, horticultural""","1961-01-21","29d54e698a19eea643878cb968b2bea8",1340567677,31.703876,-90.990705,0
"2019-01-04 13:24:53",6011438889172900,"fraud_Waelchi-Wolf","kids_pets",32.01,"Allison","Allen","40624 Rebecca Spurs","De Witt","AR",72042,34.2853,-91.3336,5161,"Electrical engineer","1993-04-08","31d668223b673bff4292a3083fcc6be0",1325683493,34.434956,-91.008987,0
"2020-02-22 00:45:17",4681699462969,"""fraud_Ferry, Reichel and DuBuque""","grocery_net",60.05,"Joseph","Gonzalez","319 Wendy Fort Suite 179","Murfreesboro","TN",37132,35.8596,-86.421,158701,"""Journalist, newspaper""","1978-03-06","14a0a377449ee03e66f4bcf784a450cd",1361493917,35.569163,-87.133643,0
"2020-03-24 04:17:03",4587577161160601,"fraud_Bartoletti-Wunsch","gas_transport",62.99,"Tina","Lawrence","12444 Jacob Pines","Nobleboro","ME",4555,44.0943,-69.4828,1643,"Financial trader","1976-04-12","ff989488d6b62d4330df8a51b4863329",1364098623,44.785539,-70.046253,0
"2019-07-18 20:15:23",4570636521433188,"fraud_Boyer PLC","shopping_net",3.59,"Christine","Leblanc","5097 Jodi Vista Suite 811","Deltona","FL",32725,28.8989,-81.2473,88735,"Commercial horticulturist","1988-04-09","5fa650638dc4e3b3ee037f894ea87dc9",1342642523,28.555489,-81.166773,0
"2019-06-02 09:27:36",4195740185974,"""fraud_Douglas, Schneider and Turner""","shopping_pos",8.61,"Benjamin","Robinson","0701 John Ranch","Portland","OR",97210,45.5303,-122.7033,841711,"""Engineer, building services""","1963-04-04","2d06b398c47319613cfc778810133f2c",1338629256,44.710958,-122.274794,0
"2019-12-02 16:07:19",3523843138706408,"fraud_Lynch-Wisozk","home",43.57,"Grace","Williams","28812 Charles Mill Apt. 628","Plantersville","AL",36758,32.6176,-86.9475,1412,"Drilling engineer","1970-11-20","0ba1f8e341ffc39fdb9b8ef3488a593d",1354464439,32.145785,-87.374867,0
"2019-09-08 00:56:16",4698163635895795,"""fraud_Schumm, Bauch and Ondricka""","grocery_pos",91.68,"Sharon","Powell","101 Carla Loop","Wendel","CA",96136,40.3406,-120.2824,104,"""Teacher, adult education""","1989-08-16","88543544abcea62ede5b0506b370b708",1347065776,40.237671,-120.218676,0
"2019-10-28 14:44:28",4792627764422478000,"fraud_Crooks and Sons","personal_care",17.17,"Margaret","Mendez","7952 Karen Pike","De Soto","KS",66018,38.9462,-94.9714,5760,"Chief Executive Officer","1978-10-01","b78424ea006e7e083bc16e6e5c055787",1351435468,39.110173,-94.339694,0
"2019-08-19 08:05:26",4457732997086323700,"fraud_Erdman-Kertzmann","gas_transport",66,"Stanley","Mayo","3433 Jones Branch","Fiddletown","CA",95629,38.5234,-120.6763,832,"Immigration officer","1987-05-19","e0f81d0ecdb7ae81bf959834dda0bf98",1345363526,38.320662,-120.267586,0
"2019-07-12 02:53:01",180018375329178,"fraud_Herzog Ltd","misc_pos",72.56,"Michelle","Woods","952 Joseph Throughway","Munith","MI",49259,42.3703,-84.2485,2523,"Geophysicist/field seismologist","1988-03-21","73996cb3cc7a5e8e23ebf5662d41052c",1342061581,42.727792,-83.708336,0
"2019-06-15 16:44:42",30143535920989,"fraud_Daugherty LLC","kids_pets",22.75,"Lisa","Collins","44197 Jeffrey Port Suite 050","Bridgeport","NJ",8014,39.8016,-75.3478,504,"""Engineer, control and instrumentation""","1980-08-17","e8db62c01eb4453f68b4b8a4e79323d3",1339778682,40.549615,-75.341456,0
"2019-01-15 10:03:24",372382441451095,"fraud_Bernhard Inc","gas_transport",53.82,"Brent","Terrell","502 Rice Plaza Apt. 979","Port Ewen","NY",12466,41.8948,-73.9767,2471,"Heritage manager","1966-01-21","b31f935315937a1d23f1aa92c6d9835f",1326621804,41.133666,-73.655731,0
"2019-06-22 03:15:39",30242921189660,"fraud_Lemke-Gutmann","shopping_net",6.22,"Dalton","Jones","3304 Hernandez Run","Afton","MI",49705,45.3637,-84.4695,937,"Technical brewer","1958-04-06","70cc6471e779687fc871b32ac105d1f2",1340334939,46.36118,-84.235363,0
"2019-12-08 16:13:12",4364010865167176,"""fraud_Gutmann, McLaughlin and Wiza""","home",6.51,"Gary","Martinez","03512 Jackson Ports","Reno","NV",89512,39.5483,-119.7957,276896,"Immunologist","1997-03-12","aea3e64c7e0bf62ebfeede8ef82af545",1354983192,39.65248,-120.781191,0
"2019-11-16 18:03:09",60416207185,"""fraud_Reichert, Shanahan and Hayes""","shopping_net",7.08,"Mary","Diaz","9886 Anita Drive","Fort Washakie","WY",82514,43.0048,-108.8964,1645,"Information systems manager","1986-02-17","874772bd2d58852de5de4d3980995285",1353088989,42.30306,-109.083712,0
"2020-01-02 16:38:51",3547574373318979,"""fraud_Berge, Kautzer and Harris""","personal_care",10.21,"Jacob","Patel","54822 Hill Forks","Dieterich","IL",62424,39.0319,-88.4074,2092,"""Psychologist, clinical""","1962-04-30","f6d2b3c1ff154f70c0ddd0d2cdeb795c",1357144731,38.793988,-87.688148,0
"2019-07-25 00:19:12",3533742182628021,"""fraud_Greenholt, Jacobi and Gleason""","gas_transport",56.63,"Robert","Haynes","857 Aaron Circles Suite 398","Johns Island","SC",29455,32.8357,-79.8217,20478,"Materials engineer","1997-06-04","bc1846e575c37d41ed6a0aeb375187db",1343175552,32.804329,-80.397846,0
"2020-03-31 20:38:43",5104807169438134,"""fraud_Swaniawski, Lowe and Robel""","shopping_pos",15.04,"Regina","Johnston","641 Steven Mall Apt. 299","Westhampton Beach","NY",11978,40.8295,-72.6473,3255,"Financial trader","1978-07-08","6a22b750d3165e29016441ef23f134c7",1364762323,40.095975,-72.953849,0
"2019-10-18 00:59:01",2254917871818484,"""fraud_Tillman, Dickinson and Labadie""","gas_transport",41.49,"Margaret","Gibson","382 Williams Stream Suite 197","Scotland","MD",20687,38.0828,-76.3477,313,"Insurance underwriter","1976-03-26","e95f069e4453e671aac66c6998d53bbf",1350521941,38.436506,-75.425281,0
"2019-09-08 10:02:02",571465035400,"fraud_Towne LLC","misc_pos",32.39,"Louis","Fisher","45654 Hess Rest","Fort Washakie","WY",82514,43.0048,-108.8964,1645,"Freight forwarder","1976-02-26","9a8ab55128f94c4bb50b52938a23657d",1347098522,43.938961,-109.724222,0
"2019-03-18 09:07:28",4048508450704760,"fraud_Vandervort-Funk","grocery_pos",85.75,"Cheryl","Melton","5053 Bell Crescent Apt. 255","Fullerton","NE",68638,41.366,-98.0054,1749,"""Surveyor, mining""","1973-05-07","7457f8bcb90bf79cce15cd4fcf3b4b4e",1332061648,41.357053,-98.698119,0
"2019-01-18 14:39:20",3560797065840735,"fraud_Romaguera Ltd","health_fitness",5.27,"Janet","Turner","0925 Lang Extensions","Shields","ND",58569,46.1838,-101.2589,77,"Film/video editor","1989-12-17","a1a861fa2e337ba8b0d27425a3851d13",1326897560,46.286517,-100.421787,0
"2019-08-15 04:11:49",4225990116481262600,"fraud_Bauch-Blanda","entertainment",114.33,"Brian","Simpson","2711 Duran Pines","Honokaa","HI",96727,20.0827,-155.488,4878,"Physiotherapist","1966-12-03","660352f7d0f0cf2b8611da901050e7d2",1345003909,19.481862,-154.693362,0
"2019-07-06 03:07:05",4917187576956394,"fraud_Koepp-Witting","grocery_pos",91.73,"Joel","Rivera","121 Solis Summit Apt. 934","Tryon","OK",74875,35.8759,-96.9623,1165,"""Psychotherapist, child""","1944-11-11","f5ee4a96dc51c920a089913620a32e9d",1341544025,36.869063,-97.403672,0
"2019-12-19 12:14:52",571465035400,"fraud_Bechtelar-Rippin","food_dining",65.25,"Louis","Fisher","45654 Hess Rest","Fort Washakie","WY",82514,43.0048,-108.8964,1645,"Freight forwarder","1976-02-26","9b326bf5f63dc1872223d28272545842",1355919292,42.899507,-108.040042,0
"2019-08-25 00:08:05",30518206766474,"fraud_Bednar Group","misc_net",7.49,"Tamara","Martinez","471 Marquez Prairie Suite 680","Matthews","MO",63867,36.7154,-89.6287,1019,"Aeronautical engineer","1979-01-26","06f2392da2d24a9a7034057b580683ed",1345853285,36.194559,-90.235313,0
"2019-07-21 11:49:02",4958589671582727000,"fraud_Conroy-Emard","food_dining",46.11,"Aaron","Pena","793 Hooper Tunnel Suite 154","Burke","VA",22015,38.7894,-77.2818,43102,"Health visitor","1950-11-27","d217958590964caae5ee9511614f706c",1342871342,39.382235,-77.258221,0
"2019-09-29 20:16:39",4158008602445,"""fraud_Hahn, Bahringer and McLaughlin""","personal_care",24.43,"Alicia","Miller","976 Hubbard Lodge","Randolph","MN",55065,44.5274,-93.0196,1201,"Barrister","1979-12-27","476dad87aea0c14e607408ee5840ebfa",1348949799,44.598619,-92.966355,0
"2019-12-30 11:27:47",378006354724784,"""fraud_Casper, Hand and Zulauf""","grocery_pos",117.14,"Christopher","Matthews","433 John Heights Apt. 849","Etlan","VA",22719,38.5095,-78.2638,395,"Senior tax professional/tax inspector","1982-01-07","520fe9b4f638ed7c15937761bed971c3",1356866867,37.719829,-77.507774,0
"2019-10-20 17:25:44",567868110212,"""fraud_Towne, Greenholt and Koepp""","shopping_net",327.08,"Dawn","Tucker","789 Herring Manors","Houston","TX",77007,29.7736,-95.4034,2906700,"""Copywriter, advertising""","1984-12-16","e86869bfd042215654e7bdc67e72b8b5",1350753944,29.414141,-95.20701,0
"2019-07-28 05:56:43",3517814635263522,"""fraud_Schumm, Bauch and Ondricka""","grocery_pos",170.03,"William","Cannon","43809 Kenneth Circles Suite 152","Union","WV",24983,37.5802,-80.5248,2443,"Chartered public finance accountant","1941-10-16","d2a8075c7d5dd593550825e287eb50bc",1343455003,37.386038,-80.097054,0
"2019-06-10 04:40:55",4788103653396,"fraud_Fisher Inc","shopping_net",9.43,"Kristin","Williams","36366 Smith Road","Miamisburg","OH",45342,39.6321,-84.2675,36784,"""Investment banker, corporate""","1941-07-31","8951d71a3f12bbeb106702a63c268b56",1339303255,40.434928,-83.848285,0
"2019-03-16 00:05:13",4390966588600993000,"fraud_Howe Ltd","misc_pos",8.08,"Kyle","Simmons","8149 Harris Divide","Oklahoma City","OK",73134,35.6174,-97.5583,640470,"Advertising copywriter","1966-06-24","12d54ad1804b61d5f0627f4b9f28a349",1331856313,36.061825,-98.439862,0
"2019-12-05 15:06:02",30044330818990,"""fraud_McDermott, Osinski and Morar""","home",80.35,"Allison","Ayala","87665 Karen Mill Apt. 586","Fort Myers","FL",33967,26.4722,-81.8122,224256,"Paramedic","1985-08-29","11971fcdc2abd6c437e63c365303b857",1354719962,26.26688,-81.143415,0
"2019-11-10 00:31:36",3506042666828517,"fraud_DuBuque LLC","grocery_pos",126.61,"Christine","Burns","343 Hannah Parkway","Comfort","WV",25049,38.1372,-81.5962,630,"Fine artist","1959-07-30","838aefd9840b2c6ed7d06b055a782a32",1352507496,38.151477,-81.955936,0
"2020-01-07 08:25:37",30199621383748,"fraud_Turcotte-Halvorson","misc_pos",230.11,"Theresa","Powell","117 Natasha Vista Suite 936","Leonard","TX",75452,33.4044,-96.2238,4090,"Sub","1977-03-23","49ba1bc4f6794fb6f3cf6251eff5a9ec",1357547137,33.375701,-97.028963,0
"2019-09-28 07:46:19",180072527505094,"fraud_Bartoletti-Wunsch","gas_transport",53.69,"Cody","Miller","25748 John Wells","Mooresville","NC",28117,35.584,-80.8685,69793,"Control and instrumentation engineer","1953-12-08","102d5ae9cd5fe8f33165721b31dd50f9",1348818379,36.293277,-80.589528,0
"2020-06-07 21:40:51",341542810616333,"""fraud_Witting, Beer and Ernser""","home",58.27,"Billy","Mcdonald","304 Ryan Port Suite 335","Camden","MO",64017,39.2048,-94.0259,464,"Colour technologist","1959-05-28","8ef9bd31752c9cb83e8967a3ec05920a",1370641251,38.518118,-94.164183,0
"2019-10-13 14:36:19",4904681492230012,"fraud_Skiles LLC","home",43.04,"Lisa","Lowe","574 David Locks Suite 207","Cottekill","NY",12419,41.8467,-74.1038,722,"Comptroller","1990-10-19","2e076e478d9f50e8df881dd16533f998",1350138979,42.492154,-73.742519,0
"2019-05-12 05:46:23",4446368897795790,"fraud_Medhurst PLC","shopping_net",108.11,"Ryan","Joseph","8850 Jessica Center","Atlantic","VA",23303,37.9073,-75.5089,741,"""Geologist, engineering""","1986-08-17","8054192858dc800083d280210c224988",1336801583,38.803453,-75.614365,0
"2020-02-02 11:49:24",6011603272871604,"fraud_Williamson LLC","misc_pos",1.98,"Robert","Holland","431 Tracy Expressway","Milner","GA",30257,33.141,-84.1759,4138,"Field seismologist","1969-05-16","aa4b958313d36db0d4c3d9bf90edcd76",1359805764,32.479614,-84.747843,0
"2019-11-28 23:45:31",3521417320836166,"fraud_Waelchi Inc","kids_pets",148.7,"Angela","Hodges","08236 Kim Hill","Indianapolis","IN",46254,39.849,-86.272,910148,"Firefighter","1975-11-30","9265a7f5e48c69dd3666aeff316bac63",1354146331,39.11432,-86.959425,0
"2019-05-12 10:20:55",4169388510116,"""fraud_Kerluke, Kertzmann and Wiza""","misc_net",22.86,"Marcia","Molina","6744 Jimmy Extensions","Port Gibson","NY",14537,43.033,-77.1575,207,"Database administrator","1962-09-27","56f5cc1aed6737430d239de538440dd7",1336818055,43.352524,-76.340771,0
"2020-05-12 20:48:33",581686439828,"fraud_Hills-Boyer","personal_care",75.1,"Larry","House","911 Sabrina Trafficway","Cochranton","PA",16314,41.5205,-80.0573,5507,"Retail merchandiser","1973-07-28","3fc2a3d3edc0497daec4e0f76d7eb3a7",1368391713,41.594839,-79.977137,0
"2020-05-11 23:38:02",2296006538441789,"fraud_Roberts-Beahan","misc_pos",6.76,"Judy","Hogan","4970 Michelle Burgs","Brooklyn","NY",11217,40.6816,-73.9798,2504700,"Medical sales representative","1999-09-01","6c98ac991f2a4cacf000aab5bba680f2",1368315482,40.392663,-73.525373,0
"2020-06-01 14:44:41",344709867813900,"fraud_McKenzie-Huels","food_dining",64.75,"Joanna","Hudson","2924 Bobby Trafficway","Sebring","FL",33872,27.4703,-81.4872,50835,"Environmental consultant","1986-01-30","1460f49f6a83337cfdfcf70eff6b70e5",1370097881,26.957172,-80.849985,0
"2020-03-24 13:26:15",503848303379,"fraud_Schaefer Ltd","kids_pets",75.65,"Gregory","Wallace","27203 Darrell Landing","Saint James City","FL",33956,26.529,-82.0916,3776,"Sport and exercise psychologist","1976-09-12","f9a9f9e4f95ea1eb0316f42fd485ad96",1364131575,27.200268,-82.783936,0
"2020-06-13 17:24:33",372520049757633,"""fraud_Bernhard, Grant and Langworth""","shopping_pos",81.83,"Lori","Ramirez","4293 Ramirez Squares","Ranier","MN",56668,48.6031,-93.2977,136,"Ceramics designer","2000-02-20","bfaad0f2f055a081fcec281c0950857e",1371144273,48.406312,-93.559654,0
"2020-06-19 14:29:55",4642255475285942,"""fraud_Nitzsche, Kessler and Wolff""","shopping_pos",534.25,"Sabrina","Johnson","320 Nicholson Orchard","Thompson","UT",84540,38.9999,-109.615,46,"""Surveyor, minerals""","1987-04-23","3250a3382fa293c978072fb0444a395d",1371652195,39.670327,-108.930901,0
"2020-01-22 02:58:31",180046617132290,"fraud_Bauch-Blanda","entertainment",2.1,"Erika","Mason","083 Karen Island Apt. 656","Goreville","IL",62939,37.575,-88.9655,3119,"""Teacher, secondary school""","1942-04-17","4e7ca9a81a43092b5d2956ee7b31fb18",1358823511,37.510937,-89.902062,0
